MF_GO_IDs,MF_GO_Names
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008137,NADH dehydrogenase (ubiquinone) activity
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0008143,poly(A) binding
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008146,sulfotransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008168,methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008171,O-methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0008173,RNA methyltransferase activity
GO:0008176,tRNA (guanine-N7-)-methyltransferase activity
GO:0008176,tRNA (guanine-N7-)-methyltransferase activity
GO:0008184,glycogen phosphorylase activity
GO:0008184,glycogen phosphorylase activity
GO:0008193,tRNA guanylyltransferase activity
GO:0008193,tRNA guanylyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008194,UDP-glycosyltransferase activity
GO:0008195,phosphatidate phosphatase activity
GO:0008195,phosphatidate phosphatase activity
GO:0008195,phosphatidate phosphatase activity
GO:0008195,phosphatidate phosphatase activity
GO:0008198,ferrous iron binding
GO:0008198,ferrous iron binding
GO:0008199,ferric iron binding
GO:0008199,ferric iron binding
GO:0008199,ferric iron binding
GO:0008199,ferric iron binding
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008233,peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008234,cysteine-type peptidase activity
GO:0008235,metalloexopeptidase activity
GO:0008235,metalloexopeptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008236,serine-type peptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008237,metallopeptidase activity
GO:0008251,tRNA-specific adenosine deaminase activity
GO:0008252,nucleotidase activity
GO:0008252,nucleotidase activity
GO:0008252,nucleotidase activity
GO:0008253,5'-nucleotidase activity
GO:0008253,5'-nucleotidase activity
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
GO:0008270,zinc ion binding
